site_no,cluster,latitude,longitude,lp3_scale,lp3_skew
01482500,1,39.64388889,-75.33027778,0.3885076083627989,0.6292614224171947
01483700,1,39.1637222,-75.5190833,0.23345977238235854,-0.08596617212273004
01485500,1,38.22891667,-75.4714444,0.3135470119403139,0.17623000247298004
01487000,1,38.7283333,-75.5618611,0.27525005048853984,0.04337602684911844
01495000,1,39.6675833,-75.8255833,0.26876391090458107,0.10867130446204713
01502500,1,42.37797222,-75.40611111,0.15760432366437127,-0.0586057437898172
01509000,1,42.60266667,-76.15938889,0.18670303169225244,-0.07366194483559961
01510000,1,42.54116667,-75.89919444,0.15101112776501383,-0.04892096755047969
01512500,1,42.21805556,-75.84813889,0.1496214600953692,0.8466454528780735
01514000,1,42.12916667,-76.2705556,0.19740426722387713,0.35768494924850336
01516350,1,41.7970183,-77.0802457,0.27785911721498885,0.7526230691607979
01525981,1,42.0722222,-77.29888889,0.2482052800287349,0.10436386697400118
01527500,1,42.41105556,-77.4263611,0.2030529596668243,1.097945102601917
01532000,1,41.70757505,-76.4849432,0.2833848272071009,0.4842564995820052
01543500,1,41.31728467,-78.1030596,0.22141885223613755,0.39552165973046816
01546400,1,40.8336726,-77.82750108,0.19795865743945928,0.8768288005045225
01548500,1,41.52167017,-77.4474547,0.2282223970960115,0.4651576051655602
01552000,1,41.32500378,-76.9124381,0.21436349138252433,0.324521354777959
