site_no,cluster,latitude,longitude,lp3_scale,lp3_skew
05439000,3,41.9311111,-88.7597222,0.27341795367262783,-0.5132096848912193
05451210,3,42.31530556,-93.1521944,0.30330150271047135,-0.3940323366326121
05451500,3,42.06582096,-92.9076997,0.28992325128204866,-0.4103010272710831
05451700,3,42.008875,-92.8524194,0.3661119350205731,-0.48794560640611123
05451900,3,41.89943868,-92.474355,0.32090949554050474,-0.43697311957181545
05452000,3,41.9641611,-92.3132417,0.39990279180463634,0.3742243405958216
05452200,3,41.8349969,-92.386297,0.34683507945582903,-0.7829893796677616
05453000,3,41.74944709,-92.1821267,0.25964385545991137,-1.0347361072882901
05454000,3,41.70001667,-91.4876667,0.4018980499328168,-0.4146655606444041
05454220,3,41.71834444,-91.7401722,0.35562070825343145,0.2741687177294137
05454300,3,41.67668056,-91.5987778,0.32421860471909547,0.11192695356687865
05455100,3,41.60640556,-91.6157222,0.3433849431346344,0.18692441199538168
05455500,3,41.4697387,-91.7146129,0.30228020362823116,-0.021026463297722297
05458000,3,43.03327778,-92.5035444,0.4002127547571168,-0.34271573696717134
05458900,3,42.62942778,-92.5435222,0.40373454879552845,-0.5812727836558088
05459500,3,43.165,-93.1925,0.2907151680788297,-0.4624229083658725
05463000,3,42.572,-92.6182778,0.4340088629480016,-0.753190382357298
05463500,3,42.40776389,-92.4632472,0.43900846150716566,-0.20680010948778674
05464220,3,42.25152778,-92.2988889,0.382041120812281,-0.13829166834354598
05466500,3,41.18697738,-90.9673663,0.23913262398685695,-0.35295582545140447
05467000,3,41.1289222,-90.9193083,0.27651298347035946,-0.14881770939939498
05470500,3,42.02255556,-93.6305,0.3508944583009086,0.16420626588034856
05471000,3,42.0082222,-93.5959722,0.3334452201588492,-0.5880359530032547
05472500,3,41.30084444,-92.2046222,0.3138154779839705,-0.33105034202189504
05476500,3,43.39925,-94.846,0.39264809785462973,0.028684530971976673
05481950,3,41.6883333,-93.7347222,0.3089969665338927,-0.36525392322426864
05483450,3,41.7790833,-94.493,0.3641712364514993,-0.17790931474422747
05486490,3,41.4243611,-93.5873056,0.2823523820728167,-1.060788073496518
05487470,3,41.33788889,-93.4864167,0.3002543758275126,-0.49678398055247464
05487980,3,41.24644444,-93.2901389,0.25547745039781666,0.14245728759216097
05488200,3,41.30038889,-93.0449167,0.4143839781560278,0.2972220908616183
05489000,3,41.2191111,-92.9088333,0.326505865397067,0.40452105592614057
05495000,3,40.39241667,-91.5978889,0.28187689414754297,-0.5555860796454469
05497150,3,40.01890278,-91.6223417,0.2728764590462458,-0.8080478589468152
05498150,3,40.028933,-91.7057179,0.2688250326270066,-0.03487631718478042
05500000,3,39.8974722,-91.5802778,0.21609779672397766,-0.29748260950791555
05501000,3,39.817,-91.5460278,0.2907194987416896,-0.2037188635538508
05502300,3,39.82988889,-92.2304444,0.284740603850172,-0.29088106878362663
05514500,1,39.01130556,-90.97775,0.2882781210879183,-0.5442546769491928
05525500,3,40.62991667,-87.7235278,0.2708939888471485,-0.3576651697009894
05533400,3,41.70777778,-87.9627778,0.26066535789247175,-1.2129371752430687
05534500,3,42.15264167,-87.8184028,0.2286999051868082,-0.8863391078589898
05540060,3,41.8564083,-88.2041611,0.27978966179905645,0.3369365007662432
05540275,3,41.7258972,-88.1631611,0.32318559808386943,0.6058164539423642
05541710,3,41.41694444,-88.3477778,0.27298466694580953,-0.4089529051770855
05549000,3,42.32069444,-88.31263889,0.27292769616170315,-0.08354346131894297
05550300,3,42.05866667,-88.3040667,0.28270148432471787,-0.2897060370172831
05551200,3,41.9332,-88.3411056,0.29603933727039256,-0.48312407777680616
05551675,3,41.7408333,-88.3833333,0.2568916710460332,-0.3446611366648505
05551700,3,41.6718722,-88.4414861,0.3088241001886391,0.048525986530358375
05554500,3,40.8778333,-88.636,0.22032494988483683,-0.6928980485062528
05567500,3,40.6235,-89.2416667,0.32162939027188786,-0.18294172153805674
05572000,3,40.03116667,-88.5891667,0.27858777738851115,-0.5192002339273089
05584500,3,40.33152778,-90.8961944,0.31746531940059525,-0.21586274725545984
05585000,3,40.0250833,-90.6310556,0.26480867230919974,-0.308568630406188
06025500,2,45.52658056,-112.701725,0.2217591802391568,-0.45198346761336405
06026500,2,45.613283,-112.329397,0.21323924940720487,-0.5419821234462255
06036650,2,45.8971361,-111.5956722,0.23422304293340454,-0.21735025749634146
06036805,5,44.4593333,-110.8222722,0.15238199468119723,0.051312620613132756
06036905,5,44.6201833,-110.8635028,0.14520389395030692,0.4038414139453514
06037100,5,44.6408,-110.8610639,0.18908238615584752,0.19037481240227108
06043500,2,45.4973,-111.2707083,0.1345263808559676,-0.47246712165430527
06054500,2,46.1465722,-111.4202778,0.16268918010905595,-0.3477811375276476
06073500,5,47.199025,-112.0959056,0.3725270413328695,0.2632764160745152
06078500,5,47.6398611,-112.8593333,0.24911534538254437,2.7683626042226672
06085800,2,47.50162778,-111.9319139,0.46501700724917955,-0.41193713518554237
06089000,2,47.52577778,-111.511036,0.35255076772691585,-0.3764203378299301
06090500,5,47.20859444,-110.93174722,0.29254287376417437,0.7631297586942137
06093200,5,48.36945,-112.8017806,0.2951982473071478,1.3333037033087618
06102500,5,47.8830833,-112.6119833,0.46321621270633506,2.095799399025675
06123030,5,46.31899167,-109.4605472,0.4895099771651998,0.4513058685484372
06127500,5,46.522425,-108.1088722,0.4664436686093501,0.17549714717675002
06130500,2,46.99469167,-107.8891639,0.44853186803779016,-0.5345150230669262
06139500,2,48.52671389,-109.8415778,0.7664902928218323,-0.4916405977161241
06142400,2,48.5788694,-109.3911306,0.6986873313945754,-1.680080666776876
06166000,2,48.3567833,-107.5821861,0.7239769841106175,-0.5152324960524399
06167500,2,48.4203111,-107.1711389,0.4732911461629292,-0.36323441046288557
06177500,2,47.4139722,-105.5756444,0.9611671800587799,-0.42730322674820825
06186500,2,44.56709167,-110.3804056,0.14781033837700416,-0.17082983902442733
06187915,2,45.00283056,-110.0018722,0.1504077839654439,-0.31074139257140565
06188000,5,44.92817778,-110.3942694,0.1458383650317729,0.5680677307627947
06191000,2,44.9923444,-110.690975,0.15176206766678196,-0.29136141435727947
06191500,5,45.1121194,-110.7936667,0.137792264824506,0.011643148085808864
06195600,5,45.7383611,-110.4794694,0.22482083781960677,0.3878710741749306
06205000,5,45.53674167,-109.4220556,0.12722448269923284,0.10510259904592356
06207500,5,45.0099111,-109.0653667,0.12038078999167334,0.5334875700481382
06208500,5,45.46571389,-108.8441056,0.10979027127256945,0.5515218246939044
06218500,2,43.57856415,-109.7598835,0.13451997229400992,-0.27712407911877707
06224000,5,43.1766111,-109.2025556,0.14679989636987303,0.01598514682970671
06279940,5,44.4714444,-109.4183528,0.14019724557034147,0.25600586389664054
06281000,5,44.41907987,-109.2579755,0.16080214146366456,-0.007226867773296958
06294000,5,45.7356861,-107.5574694,0.3168331149015229,0.648352651807374
06307616,2,45.41160556,-106.4573528,0.2964507657915841,-0.9205238608284739
06309200,5,43.57773999,-107.1383995,0.28082211107895844,0.42107482577088357
06318500,5,44.33275055,-106.7772735,0.2750251133905934,-0.16891179245188362
06331000,2,48.2844683,-103.5729718,0.6675304621058353,-0.6133597507646553
06334500,2,45.5481343,-103.9712386,0.5544735830128266,-1.109410440922412
06336000,2,46.91684167,-103.53228333,0.4369985451876491,-0.5555155233860072
06337000,2,47.59140556,-103.2526667,0.4535843916791966,-0.7348820053192071
06339100,2,47.2361259,-102.7699074,0.605905583811081,-1.5477361794031237
06339500,2,47.1543948,-102.0599856,0.47462829144707996,-0.6459438743126397
06340000,2,47.2861188,-101.925726,0.5146730120949041,-0.6777815664423389
06340500,2,47.2852816,-101.6221093,0.48542584665390043,-0.4859338590055279
06349000,2,46.8338827,-100.9745789,3.1308099258871533,-0.5389840015901749
06350000,2,46.42667116,-102.5518303,0.760472298248744,-0.8968084164249437
06353000,2,46.09166988,-101.333742,0.5738459623641461,-0.37542511021693503
06354000,2,46.3761111,-100.9344444,0.49117416634419453,-0.37742360346998455
06354580,2,46.2685687,-100.2526914,0.5661993810313223,0.005051600657993077
